country_id,source_id,year,population,country_name,country_code,source_name,population_prev,yoy_change,global_z_score,is_global_anomaly,rolling_mean,rolling_std,rolling_z,is_rolling_anomaly,yoy_change_prev,second_derivative,is_acceleration_anomaly,is_yoy_anomaly,is_decrease_anomaly,is_increase_anomaly,anomaly_type,anomaly_description,is_anomaly,population_z,is_any_anomaly
139,1,1950,456988.0,Oman,OMN,United Nations Population Division,,0.0,-1.3034806738824327,False,,,,False,,,False,False,False,False,,,False,-1.0095920256945223,False
139,1,1951,462757.0,Oman,OMN,United Nations Population Division,456988.0,0.012623963867760204,-0.8133337195804745,False,0.006311981933880102,0.008926490456347197,0.7071067811865476,False,0.0,0.012623963867760204,False,False,False,False,,,False,-1.0056090913847708,False
139,1,1952,468820.0,Oman,OMN,United Nations Population Division,462757.0,0.01310190877717679,-0.7947766923164042,False,0.008575290881645665,0.007430263663742745,0.609213629607727,False,0.012623963867760204,0.0004779449094165864,False,False,False,False,,,False,-1.0014231786234564,False
139,1,1953,475165.0,Oman,OMN,United Nations Population Division,468820.0,0.013533978925813745,-0.7780008309769997,False,0.009814962892687684,0.006553855775165311,0.5674546649651067,False,0.01310190877717679,0.00043207014863695485,False,False,False,False,,,False,-0.9970425722453367,False
139,1,1954,481817.0,Oman,OMN,United Nations Population Division,475165.0,0.013999347595045931,-0.7599320977137302,False,0.010651839833159335,0.0059763353494191335,0.5601271625783107,False,0.013533978925813745,0.000465368669232186,False,False,False,False,,,False,-0.9924500121779997,False
139,1,1955,488802.0,Oman,OMN,United Nations Population Division,481817.0,0.01449720537050374,-0.740601919421681,False,0.013551280907260082,0.0007344536078729742,1.2879294935770238,False,0.013999347595045931,0.0004978577754578082,False,False,False,False,,,False,-0.9876275479461373,False
139,1,1956,496169.0,Oman,OMN,United Nations Population Division,488802.0,0.015071542260465382,-0.7183023089105249,False,0.014040796585801119,0.0007763436901730197,1.327692473979593,False,0.01449720537050374,0.0005743368899616425,False,False,False,False,,,False,-0.9825413498078223,False
139,1,1957,503978.0,Oman,OMN,United Nations Population Division,496169.0,0.015738589069450127,-0.6924030774784945,False,0.014568132644255785,0.00086911025029984,1.3467295142250808,False,0.015071542260465382,0.0006670468089847448,False,False,False,False,,,False,-0.9771499935892664,False
139,1,1958,512333.0,Oman,OMN,United Nations Population Division,503978.0,0.01657810459980396,-0.6598074534254978,False,0.01517695777905383,0.0010171754560569163,1.377487838904096,False,0.015738589069450127,0.0008395155303538328,False,False,False,False,,,False,-0.9713816773892362,False
139,1,1959,521317.0,Oman,OMN,United Nations Population Division,512333.0,0.017535470094645476,-0.6226361032564156,False,0.015884182278973737,0.0012055668546893123,1.3697189909034904,False,0.01657810459980396,0.0009573654948415167,False,False,False,False,,,False,-0.9651790977673247,False
139,1,1960,530485.0,Oman,OMN,United Nations Population Division,521317.0,0.017586228724557226,-0.6206653127728242,False,0.016501986949784435,0.001104356132144287,0.9817863488180747,False,0.017535470094645476,5.0758629911749203e-05,False,False,False,False,,,False,-0.9588494840124622,False
139,1,1961,539854.0,Oman,OMN,United Nations Population Division,530485.0,0.017661196829316567,-0.6177545480873022,False,0.01701991786355467,0.0008418347885464575,0.7617634415764069,False,0.017586228724557226,7.496810475934174e-05,False,False,False,False,,,False,-0.9523810992754087,False
139,1,1962,549941.0,Oman,OMN,United Nations Population Division,539854.0,0.018684681413863747,-0.5780160113530545,False,0.017609136332437395,0.0007464056243595066,1.4409659390619969,False,0.017661196829316567,0.0010234845845471796,False,False,False,False,,,False,-0.9454170052586878,False
139,1,1963,560827.0,Oman,OMN,United Nations Population Division,549941.0,0.01979485072035,-0.5349117922635634,False,0.018252485556546606,0.0009840369982022424,1.5673853387841856,False,0.018684681413863747,0.0011101693064862542,False,False,False,False,,,False,-0.937901279327685,False
139,1,1964,572578.0,Oman,OMN,United Nations Population Division,560827.0,0.020952985501767926,-0.48994523170227466,False,0.018935988637971093,0.001441875664306286,1.3988701756522457,False,0.01979485072035,0.001158134781417925,False,False,False,False,,,False,-0.9297883548912333,False
139,1,1965,585236.0,Oman,OMN,United Nations Population Division,572578.0,0.022107031705723937,-0.4451374171427472,False,0.019840149234204435,0.0017650886748301078,1.2842881515500588,False,0.020952985501767926,0.0011540462039560107,False,False,False,False,,,False,-0.9210492350276808,False
139,1,1966,598804.0,Oman,OMN,United Nations Population Division,585236.0,0.02318380960843147,-0.40332967632533073,False,0.020944671790027417,0.001788472312747315,1.2519834958834013,False,0.022107031705723937,0.0010767779027075347,False,False,False,False,,,False,-0.9116818485283381,False
139,1,1967,613319.0,Oman,OMN,United Nations Population Division,598804.0,0.024239985036840103,-0.3623218617540977,False,0.02205573251462269,0.0017588196382397287,1.2418854524523437,False,0.02318380960843147,0.001056175428408631,False,False,False,False,,,False,-0.9016606504860356,False
139,1,1968,628798.0,Oman,OMN,United Nations Population Division,613319.0,0.025238089803185617,-0.32356873980102285,False,0.02314438033118981,0.001692913698423896,1.2367490876499205,False,0.024239985036840103,0.0009981047663455145,False,False,False,False,,,False,-0.8909739040515334,False
139,1,1969,645255.0,Oman,OMN,United Nations Population Division,628798.0,0.026172157036122887,-0.28730198443532556,False,0.024188214638060805,0.0016109855164432247,1.2315085255653206,False,0.025238089803185617,0.0009340672329372704,False,False,False,False,,,False,-0.8796119435842807,False
139,1,1970,662680.0,Oman,OMN,United Nations Population Division,645255.0,0.027004827548798536,-0.25497212988248363,False,0.025167773806675724,0.0015153714399245399,1.2122795070060788,False,0.026172157036122887,0.0008326705126756491,False,False,False,False,,,False,-0.8675816731132425,False
139,1,1971,681119.0,Oman,OMN,United Nations Population Division,662680.0,0.027824892859298605,-0.2231316938292066,False,0.026095990456849148,0.0014143584566294208,1.2223933715994673,False,0.027004827548798536,0.0008200653105000684,False,False,False,False,,,False,-0.8548513341051809,False
139,1,1972,700594.0,Oman,OMN,United Nations Population Division,681119.0,0.028592654147072686,-0.1933220507745024,False,0.026966524278895666,0.0013229764889917494,1.2291449483099328,False,0.027824892859298605,0.0007677612877740811,False,False,False,False,,,False,-0.8414057376963734,False
139,1,1973,721180.0,Oman,OMN,United Nations Population Division,700594.0,0.029383637313479705,-0.16261077862735657,False,0.027795633780954482,0.0012667778036036643,1.253577010907321,False,0.028592654147072686,0.0007909831664070187,False,False,False,False,,,False,-0.8271931036695847,False
139,1,1974,746988.0,Oman,OMN,United Nations Population Division,721180.0,0.035785795501816466,0.08596394559112795,False,0.0297183614740932,0.0035050500242335466,1.7310549024332507,False,0.029383637313479705,0.006402158188336761,False,False,False,False,,,False,-0.8093751857174151,False
139,1,1975,778864.0,Oman,OMN,United Nations Population Division,746988.0,0.04267270692434149,0.3533600419090842,False,0.03285193734920179,0.006334366849671111,1.5503948236988527,False,0.035785795501816466,0.006886911422525024,False,False,False,False,,,False,-0.7873679029894486,False
139,1,1976,814701.0,Oman,OMN,United Nations Population Division,778864.0,0.046011883974609175,0.4830092929849343,False,0.03648933557226391,0.007782295664829202,1.223616887929464,False,0.04267270692434149,0.0033391770502676846,False,False,False,False,,,False,-0.7626259343885534,False
139,1,1977,855315.0,Oman,OMN,United Nations Population Division,814701.0,0.04985141788214326,0.6320857534715747,False,0.040741088319278015,0.00818622566076086,1.1128852221279346,False,0.046011883974609175,0.0038395339075340887,False,False,False,False,,,False,-0.7345859111512077,False
139,1,1978,900304.0,Oman,OMN,United Nations Population Division,855315.0,0.05259933474801681,0.7387783182310992,False,0.04538422780618544,0.006555336677410074,1.1006462820887435,False,0.04985141788214326,0.0027479168658735495,False,False,False,False,,,False,-0.7035253752417937,False
139,1,1979,949116.0,Oman,OMN,United Nations Population Division,900304.0,0.054217242175976114,0.8015963369187166,False,0.04907051714101737,0.004739154741926234,1.0860006299070224,False,0.05259933474801681,0.0016179074279593017,False,False,False,False,,,False,-0.6698254290591641,False
139,1,1980,1001248.0,Oman,OMN,United Nations Population Division,949116.0,0.054926900399951115,0.8291500293025333,False,0.051521355836139295,0.003645906897846893,0.9340733757691344,False,0.054217242175976114,0.0007096582239750002,False,False,False,False,,,False,-0.6338333452602449,False
139,1,1981,1057320.0,Oman,OMN,United Nations Population Division,1001248.0,0.05600210936750935,0.870896853533608,False,0.05351940091471933,0.0023943944833075196,1.0368836338782856,False,0.054926900399951115,0.001075208967558236,False,False,False,False,,,False,-0.595121074049223,False
139,1,1982,1117678.0,Oman,OMN,United Nations Population Division,1057320.0,0.057085839670109335,0.9129745331490177,False,0.054966285272312544,0.0017124918915294369,1.2377018590749673,False,0.05600210936750935,0.0010837303025999848,False,False,False,False,,,False,-0.5534497360239187,False
139,1,1983,1181459.0,Oman,OMN,United Nations Population Division,1117678.0,0.057065630709381414,0.9121898857392057,False,0.055859544464585464,0.0012792332147612913,0.9428196757860206,False,0.057085839670109335,-2.0208960727921554e-05,False,False,False,False,,,False,-0.509415148883988,False
139,1,1984,1247717.0,Oman,OMN,United Nations Population Division,1181459.0,0.05608150600232425,0.8739795634608546,False,0.05623239722985509,0.000894813481292593,-0.16862869266662517,False,0.057065630709381414,-0.0009841247070571657,False,False,False,False,,,False,-0.4636704337694943,False
139,1,1985,1325480.0,Oman,OMN,United Nations Population Division,1247717.0,0.062324228971794085,1.1163639430494987,False,0.05771186294422369,0.0026298651421915765,1.7538412725325982,False,0.05608150600232425,0.006242722969469837,False,False,False,False,,,False,-0.4099826333310812,False
139,1,1986,1413420.0,Oman,OMN,United Nations Population Division,1325480.0,0.06634577662431723,1.2725073979985773,False,0.059780596395585264,0.004412699863540592,1.4877921525948294,False,0.062324228971794085,0.004021547652523147,False,False,False,False,,,False,-0.34926860261526455,False
139,1,1987,1500997.0,Oman,OMN,United Nations Population Division,1413420.0,0.0619610589916656,1.1022632484088493,False,0.060755640259896514,0.004201988546495496,0.28686863812954033,False,0.06634577662431723,-0.004384717632651629,False,False,False,False,,,False,-0.28880518815086753,False
139,1,1988,1588568.0,Oman,OMN,United Nations Population Division,1500997.0,0.05834188875793889,0.9617427838587401,False,0.06101089186960801,0.003953197752722656,-0.6751504171100267,False,0.0619610589916656,-0.0036191702337267165,False,False,False,False,,,False,-0.22834591610384936,False
