country_id,source_id,year,population,country_name,country_code,source_name,population_prev,yoy_change,global_z_score,is_global_anomaly,rolling_mean,rolling_std,rolling_z,is_rolling_anomaly,yoy_change_prev,second_derivative,is_acceleration_anomaly,is_yoy_anomaly,is_decrease_anomaly,is_increase_anomaly,anomaly_type,anomaly_description,is_anomaly,population_z,is_any_anomaly
50,1,1982,4689156.0,Croatia,HRV,United Nations Population Division,4664259.0,0.005337825365186625,0.7501429816345095,False,0.004256578450000456,0.0006586713213400586,1.6415576026391825,False,0.004384679505165597,0.0009531458600210282,False,False,False,False,,,False,1.2051123342796901,False
50,1,1983,4712884.0,Croatia,HRV,United Nations Population Division,4689156.0,0.005060185670939504,0.7113583354609162,False,0.00446711217168857,0.0007241412826902953,0.8190024701361798,False,0.005337825365186625,-0.00027763969424712126,False,False,False,False,,,False,1.2913224955602869,False
50,1,1984,4734488.0,Croatia,HRV,United Nations Population Division,4712884.0,0.004584029651483041,0.6448421163441787,False,0.0046054879801805445,0.0006490130903620526,-0.03306301369905025,False,0.005060185670939504,-0.00047615601945646263,False,False,False,False,,,False,1.3698155975623947,False
50,1,1985,4754555.0,Croatia,HRV,United Nations Population Division,4734488.0,0.004238473093605898,0.5965698803925688,False,0.004721038657276132,0.0004637415794516175,-1.0405915385911195,False,0.004584029651483041,-0.00034555655787714325,False,False,False,False,,,False,1.4427243680621307,False
50,1,1986,4773052.0,Croatia,HRV,United Nations Population Division,4754555.0,0.003890374598674324,0.5479425506582815,False,0.004622177675977878,0.0005891143439471587,-1.2422088934388495,False,0.004238473093605898,-0.00034809849493157383,False,False,False,False,,,False,1.509928909245846,False
50,1,1987,4790209.0,Croatia,HRV,United Nations Population Division,4773052.0,0.003594555433295091,0.5066183383848406,False,0.0042735236895995714,0.000575386975972763,-1.1800202031973361,False,0.003890374598674324,-0.000295819165379233,False,False,False,False,,,False,1.5722648725420025,False
50,1,1988,4806032.0,Croatia,HRV,United Nations Population Division,4790209.0,0.0033031961653447687,0.4659171477734135,False,0.003922125788480625,0.0005073402939258579,-1.219949667996025,False,0.003594555433295091,-0.00029135926795032224,False,False,False,False,,,False,1.6297540575530816,False
50,1,1989,4820733.0,Croatia,HRV,United Nations Population Division,4806032.0,0.0030588643604536965,0.4317854195010829,False,0.0036170927302747553,0.0004667586184615517,-1.195967996608169,False,0.0033031961653447687,-0.00024433180489107217,False,False,False,False,,,False,1.6831667169001001,False
50,1,1990,4835066.0,Croatia,HRV,United Nations Population Division,4820733.0,0.002973199303923283,0.41981851067710296,False,0.0033640379723382323,0.0003807085721474104,-1.0266085321126328,False,0.0030588643604536965,-8.566505653041356e-05,False,False,False,False,,,False,1.73524233396158,False
50,1,1991,4825157.0,Croatia,HRV,United Nations Population Division,4835066.0,-0.0020494032553019957,-0.28180977651136274,False,0.0021760824015429688,0.00237444096355335,-1.779570737577542,False,0.002973199303923283,-0.005022602559225278,False,False,False,False,,,False,1.6992402904632053,False
50,1,1992,4782233.0,Croatia,HRV,United Nations Population Division,4825157.0,-0.008895876341433035,-1.2382221400341102,False,-0.00032200395340265653,0.005289752050855686,-1.6208457987446583,False,-0.0020494032553019957,-0.006846473086131039,False,False,False,False,,,False,1.5432859343097858,False
50,1,1993,4729743.0,Croatia,HRV,United Nations Population Division,4782233.0,-0.010976044036331982,-1.528809436087623,False,-0.0031778519937380066,0.006548149759252414,-1.1909000754870145,False,-0.008895876341433035,-0.0020801676948989465,False,False,False,False,,,False,1.3525757452665235,False
50,1,1994,4675514.0,Croatia,HRV,United Nations Population Division,4729743.0,-0.011465527831004772,-1.5971874676784312,False,-0.0060827304320297,0.006306948693169759,-0.8534709351297695,False,-0.010976044036331982,-0.00048948379467279,False,False,False,False,,,False,1.1555473047706755,False
50,1,1995,4619360.0,Croatia,HRV,United Nations Population Division,4675514.0,-0.012010230319062246,-1.6732792287159621,False,-0.009079416356626806,0.004102900381070818,-0.7143273514407203,False,-0.011465527831004772,-0.000544702488057474,False,False,False,False,,,False,0.9515248251453116,False
50,1,1996,4562299.0,Croatia,HRV,United Nations Population Division,4619360.0,-0.012352576980360916,-1.7211030608347286,False,-0.01114005110163859,0.0013598331377581124,-0.8916725479431662,False,-0.012010230319062246,-0.00034234666129867065,False,False,False,False,,,False,0.7442069722781447,False
50,1,1997,4504621.0,Croatia,HRV,United Nations Population Division,4562299.0,-0.012642310379043549,-1.761577126991049,False,-0.011889337909160693,0.0006726614365251983,-1.119392950148182,False,-0.012352576980360916,-0.0002897333986826324,False,False,False,False,,,False,0.5346473936224525,False
50,1,1998,4445668.0,Croatia,HRV,United Nations Population Division,4504621.0,-0.013087227538121408,-1.8237294594887068,False,-0.012311574609518577,0.0006163011321854304,-1.258561583121441,False,-0.012642310379043549,-0.0004449171590778598,False,False,False,False,,,False,0.3204553994394188,False
50,1,1999,4385822.0,Croatia,HRV,United Nations Population Division,4445668.0,-0.013461644009404212,-1.8760332570405927,False,-0.012710797845198466,0.0005764713470152458,-1.3024865296312607,False,-0.013087227538121408,-0.0003744164712828034,False,False,False,False,,,False,0.10301889775370586,False
50,1,2000,4326105.0,Croatia,HRV,United Nations Population Division,4385822.0,-0.013615919661126238,-1.8975846658961055,False,-0.013031935713611265,0.0005343406792642857,-1.0929056502286871,False,-0.013461644009404212,-0.0001542756517220259,False,False,False,False,,,False,-0.11394891247865253,False
50,1,2001,4301075.0,Croatia,HRV,United Nations Population Division,4326105.0,-0.005785805013979088,-0.8037633126065913,False,-0.011718581320334898,0.003337756089878468,1.7774744908253108,False,-0.013615919661126238,0.007830114647147151,False,False,False,False,,,False,-0.20488958749775815,False
50,1,2002,4305782.0,Croatia,HRV,United Nations Population Division,4301075.0,0.001094377568398598,0.1573580709579828,False,-0.00897124373084647,0.006521920419237623,1.5433523643671943,False,-0.005785805013979088,0.0068801825823776855,False,False,False,False,,,False,-0.18778779935093715,False
50,1,2003,4306686.0,Croatia,HRV,United Nations Population Division,4305782.0,0.00020995024829403812,0.033808732058397704,False,-0.006311808173563381,0.007108653117567752,0.9174393959018864,False,0.001094377568398598,-0.00088442732010456,False,False,False,False,,,False,-0.18450332591037497,False
50,1,2004,4310056.0,Croatia,HRV,United Nations Population Division,4306686.0,0.0007825042271482063,0.11379118393855507,False,-0.003462978526252896,0.006339593061586511,0.6696774875229375,False,0.00020995024829403812,0.0005725539788541682,False,False,False,False,,,False,-0.1722592158498721,False
